unit,coico,geo\time	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 
C_TOT,C083,RS	0 	3.9 	3.7 	3.7 	3.5 	3.6 	3.7 	3.8 	3.8 	4.0 	3.2 	3.1 	3.2 	3.2 	3.0 	2.3 	2.0 	2.5 	2.7 	2.2 	2.3 	1.4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,SE	0 	2.8 	2.9 	2.9 	2.9 	2.9 	3.0 	2.9 	2.9 	3.0 	3.0 	3.1 	3.3 	3.3 	3.1 	3.0 	2.6 	2.7 	2.6 	2.2 	2.1 	1.8 	1.7 	1.7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,SI	0 	2.8 	2.9 	3.0 	2.9 	3.0 	3.0 	3.1 	2.9 	3.0 	3.2 	3.2 	3.0 	2.8 	2.8 	2.2 	2.0 	1.9 	1.8 	1.7 	1.7 	1.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,SK	0 	3.1 	3.1 	3.1 	3.3 	3.4 	3.5 	3.5 	3.3 	3.4 	3.4 	3.3 	3.3 	3.4 	3.4 	3.5 	3.0 	2.8 	2.3 	2.0 	2.0 	2.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,TR	0 	0 c	0 c	0 c	0 c	0 c	0 c	0 c	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
C_TOT,C083,UK	1.8 	1.8 	1.7 	1.8 	1.8 	1.8 	1.8 	1.8 	1.8 	1.8 	1.9 	1.9 	1.9 	1.9 	1.8 	1.8 	1.7 	1.6 	1.5 	1.5 	1.5 	1.5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,AT	0 	113.530 	111.942 	103.853 	101.577 	99.568 	100.000 	97.564 	98.158 	100.469 	103.852 	100.147 	109.810 	110.696 	114.473 	117.048 	117.993 	121.516 	124.680 	135.379 	134.855 	135.136 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,BE	0 	89.788 	91.183 	94.080 	98.273 	99.999 	100.000 	103.244 	103.965 	106.691 	107.770 	108.743 	107.263 	103.758 	103.079 	102.643 	110.129 	112.652 	118.519 	119.818 	117.676 	112.257 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,BG	0 	98.237 	97.718 	98.469 	98.508 	99.537 	100.000 	100.341 	106.012 	126.175 	126.975 	126.230 	116.932 	111.419 	111.463 	107.958 	96.903 	94.418 	95.655 	78.933 	66.790 	115.355 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,CY	0 	105.874 	104.944 	102.914 	101.690 	100.248 	100.000 	100.000 	100.000 	100.188 	99.896 	100.879 	111.899 	121.906 	133.269 	145.812 	140.771 	155.710 	163.009 	162.144 	158.155 	158.233 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,CZ	0 	72.006 	71.725 	82.993 	98.679 	102.897 	100.000 	97.447 	107.702 	98.641 	95.711 	84.804 	74.405 	65.430 	68.435 	59.206 	53.551 	48.538 	45.317 	40.305 	35.807 	31.863 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,DE	0 	92.388 	93.407 	94.343 	95.701 	97.312 	100.000 	102.213 	104.704 	108.134 	108.540 	112.637 	114.093 	114.846 	113.673 	111.373 	118.525 	135.303 	152.648 	155.168 	165.352 	164.806 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,DK	0 	79.961 	83.949 	91.508 	94.561 	98.416 	100.000 	103.557 	105.640 	105.625 	117.833 	119.094 	120.138 	123.020 	124.644 	134.983 	139.740 	146.404 	148.930 	151.285 	154.103 	154.827 	150.705 	150.056 	146.307 	143.613 	141.011 	133.107 	124.959 	119.226 	120.761 	119.777 	113.804 	107.571 	92.046 	83.756 	77.277 	80.995 	81.098 	77.150 	75.235 	68.190 
D10_EUR,C083,EE	0 	79.409 	78.615 	83.059 	92.077 	99.315 	100.000 	96.348 	96.535 	97.596 	98.577 	98.472 	102.684 	104.350 	99.100 	97.540 	100.037 	94.429 	77.229 	69.306 	60.964 	52.582 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,EL	0 	95.126 	95.118 	95.035 	99.684 	101.367 	100.000 	96.662 	95.947 	98.418 	95.881 	96.340 	96.869 	97.045 	100.654 	104.919 	106.738 	124.049 	125.688 	129.563 	124.679 	114.180 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,ES	0 	84.662 	86.141 	91.603 	95.682 	99.272 	100.000 	99.976 	100.268 	99.484 	99.303 	100.509 	101.923 	102.772 	105.239 	108.595 	109.250 	115.036 	112.218 	110.285 	113.696 	112.245 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,FI	0 	88.191 	90.557 	89.219 	93.691 	99.404 	100.000 	103.824 	103.704 	105.777 	96.789 	104.759 	117.682 	127.436 	129.910 	127.508 	123.880 	126.201 	121.030 	125.971 	128.934 	137.877 	128.542 	110.164 	126.734 	147.218 	154.378 	153.256 	148.392 	143.676 	147.867 	155.890 	150.508 	126.429 	129.347 	119.528 	110.968 	0 	0 	0 	0 	0 
D10_EUR,C083,FR	61.096 	61.072 	62.693 	66.023 	78.831 	93.916 	100.000 	104.979 	108.165 	107.993 	109.505 	116.817 	116.734 	117.077 	117.933 	120.617 	125.185 	137.893 	152.318 	164.758 	171.749 	174.834 	174.866 	172.428 	167.688 	165.151 	166.891 	166.119 	170.427 	179.710 	180.263 	178.885 	164.768 	149.524 	150.973 	153.200 	156.124 	154.088 	146.137 	138.083 	137.476 	125.295 
D10_EUR,C083,HU	0 	99.135 	99.269 	101.474 	101.706 	99.829 	100.000 	97.746 	106.842 	107.049 	103.235 	114.169 	111.855 	110.251 	112.872 	101.379 	93.708 	90.359 	75.322 	71.333 	65.751 	59.658 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,IS	171.376 	150.571 	125.217 	114.725 	114.639 	105.788 	100.000 	87.671 	92.916 	159.306 	151.472 	156.019 	131.533 	128.695 	124.322 	116.086 	130.943 	125.891 	127.979 	133.079 	130.371 b	132.844 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,IT	0 	92.296 	91.975 	97.024 	102.445 	101.138 	100.000 	100.699 	99.211 	100.557 	108.172 	108.806 	109.140 	109.666 	110.740 	111.718 	115.921 	120.461 	125.223 	122.612 	119.175 	108.419 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,LT	0 	79.497 	79.064 	84.442 	88.622 	90.306 	100.000 	110.523 	127.623 	145.057 	152.087 	153.543 	158.220 	155.771 	157.098 	142.601 	124.267 	96.828 	79.702 	67.814 	54.100 	39.412 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,LU	0 	85.740 	89.982 	91.304 	92.790 	96.928 	100.000 	105.644 	116.248 	124.282 	125.826 	127.992 	132.885 	134.463 	146.061 	158.082 	169.092 	183.164 	202.670 	200.602 	197.660 	200.460 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,LV	0 	91.368 	89.680 	91.214 	97.311 	98.534 	100.000 	105.157 	106.672 	111.530 	118.557 	128.617 	139.205 	145.400 	166.156 	182.002 	188.127 	153.710 	127.091 	108.395 	73.499 	52.626 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,MT	56.653 	60.576 	69.366 	76.102 	83.973 	90.061 	100.000 	106.749 	108.186 	105.005 	105.044 	104.589 	94.806 	86.196 	90.849 	92.179 	90.527 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,NL	0 	93.444 	98.169 	102.053 	102.869 	102.422 	100.000 	98.107 	100.118 	104.534 	107.296 	110.478 	112.856 	113.075 	110.089 	106.810 	107.657 	114.410 	125.361 	130.468 	139.204 	124.855 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,NO	0 	0 	87.432 	94.224 	99.999 	101.605 	100.000 	93.260 	108.531 	116.542 	122.963 	127.221 	122.762 	131.456 	141.257 	126.627 	130.854 	132.640 	141.387 	156.273 	159.797 	162.752 	170.883 	187.403 	209.341 	221.941 	272.869 	310.100 	298.134 	294.223 	308.027 	344.418 	353.959 	338.823 	330.391 	273.048 	223.920 	207.495 	215.803 	218.410 	195.102 	183.842 
D10_EUR,C083,L	0 	90.148 	88.717 	89.674 	99.973 	100.634 	100.000 	94.257 	117.848 	107.138 	104.992 	100.828 	89.595 	87.266 	99.598 	103.766 	94.267 	83.206 	87.557 	94.621 	119.951 	107.596 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,T	0 	100.118 	96.520 	96.043 	95.899 	95.356 	100.000 	100.858 	104.691 	107.336 	109.142 	108.273 	105.595 	105.864 	105.007 	102.801 	104.184 	103.574 	102.823 	104.439 	100.986 	95.263 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,RO	0 	103.721 	106.164 	108.987 	103.523 	101.871 	100.000 	97.598 	112.351 	111.411 	110.050 	109.060 	101.464 	97.214 	103.300 	112.221 	108.082 	91.960 	83.047 	37.431 	25.363 	25.615 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,RS	0 	99.443 	98.030 	102.503 	94.675 	102.472 	100.000 	107.172 	116.605 	120.837 	106.017 	101.875 	109.515 	122.410 	131.331 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,SE	0 	102.578 	109.217 	114.752 	112.473 	106.468 	100.000 	91.771 	105.272 	112.113 	115.695 	122.914 	130.202 	137.034 	137.296 	137.047 	151.984 	162.672 	157.651 	157.400 	161.692 	143.083 	145.924 	146.196 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,SI	0 	97.462 	96.210 	97.873 	98.963 	101.500 	100.000 	98.424 	102.739 	102.126 	101.840 	101.548 	102.160 	104.763 	107.231 	101.154 	97.460 	96.545 	96.066 	99.825 	98.024 	91.882 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,SK	0 	103.870 	103.233 	103.246 	102.856 	101.652 	100.000 	98.087 	94.150 	86.848 	78.507 	75.261 	73.213 	70.146 	66.967 	57.437 	48.234 	42.167 	41.782 	31.215 	30.156 	29.443 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_EUR,C083,UK	121.295 	133.234 	118.343 	111.152 	113.478 	102.436 	100.000 	91.851 	102.173 	122.562 	128.103 	127.950 	132.652 	131.403 	144.000 	144.438 	158.792 	153.955 	155.043 	154.333 	134.947 	135.828 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,AT	0 	113.530 	111.942 	103.853 	101.577 	99.568 	100.000 	97.564 	98.158 	100.469 	103.852 	100.147 	109.810 	110.696 	114.473 	117.048 	117.993 	121.516 	125.533 	136.006 	131.661 	129.461 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,BE	0 	89.788 	91.183 	94.080 	98.273 	99.999 	100.000 	103.244 	103.965 	106.691 	107.770 	108.743 	107.263 	103.758 	103.079 	102.643 	110.129 	112.652 	119.344 	120.392 	114.638 	107.281 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,BG	0 	98.237 	97.718 	98.469 	98.508 	99.537 	100.000 	100.341 	106.012 	126.175 	126.975 	126.230 	116.783 	111.031 	111.087 	107.538 	96.724 	94.418 	96.305 	76.318 	7.598 	5.184 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,CY	0 	105.874 	104.944 	102.914 	101.690 	100.248 	100.000 	100.000 	100.000 	99.735 	98.275 	99.423 	111.244 	121.659 	130.998 	143.474 	138.041 	153.998 	161.356 	161.357 	159.947 	159.948 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,CZ	0 	77.688 	78.113 	85.278 	98.153 	100.073 	100.000 	101.883 	106.263 	108.324 	107.287 	99.891 	93.847 	82.411 	83.376 	79.774 	75.398 	70.807 	64.611 	57.275 	48.798 	43.723 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,DE	0 	92.388 	93.407 	94.343 	95.701 	97.312 	100.000 	102.213 	104.704 	108.134 	108.540 	112.637 	114.093 	114.846 	113.673 	111.373 	118.525 	135.303 	153.686 	155.846 	161.439 	157.890 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,DK	0 	80.083 	84.034 	91.638 	94.515 	98.459 	100.000 	103.542 	105.764 	105.672 	118.019 	119.166 	120.019 	122.746 	124.363 	135.070 	139.862 	146.172 	149.970 	152.023 	152.282 	152.347 	152.647 	153.004 	153.419 	152.509 	148.759 	143.867 	133.419 	126.228 	128.681 	128.969 	124.489 	117.459 	100.816 	89.102 	81.221 	78.391 	76.440 	71.021 	68.310 	65.217 
D10_NAC,C083,EE	0 	79.409 	78.615 	83.059 	92.077 	99.315 	100.000 	96.348 	96.535 	97.596 	98.577 	98.472 	102.684 	104.350 	99.100 	97.540 	100.037 	94.429 	77.731 	69.600 	59.508 	50.357 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,EL	0 	95.126 	95.118 	95.035 	99.684 	101.367 	100.000 	96.662 	95.947 	98.418 	95.881 	96.340 	96.869 	97.045 	100.654 	104.919 	105.448 	118.592 	121.992 	117.625 	111.798 	101.526 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,ES	0 	84.662 	86.141 	91.603 	95.682 	99.272 	100.000 	99.976 	100.268 	99.484 	99.303 	100.509 	101.923 	102.772 	105.239 	108.595 	109.250 	115.036 	112.756 	109.954 	109.843 	109.961 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,FI	0 	88.191 	90.557 	89.219 	93.691 	99.404 	100.000 	103.824 	103.704 	105.777 	96.789 	104.759 	117.682 	127.436 	129.910 	127.508 	123.880 	126.201 	121.779 	124.592 	126.384 	132.377 	133.839 	124.070 	123.778 	123.853 	126.056 	121.739 	123.380 	122.397 	123.843 	123.077 	119.583 	105.217 	102.404 	96.354 	96.532 	0 	0 	0 	0 	0 
D10_NAC,C083,FR	61.096 	61.072 	62.693 	66.023 	78.831 	93.916 	100.000 	104.979 	108.165 	107.993 	109.505 	116.817 	116.734 	117.077 	117.933 	120.617 	125.185 	137.893 	153.289 	166.090 	170.006 	173.914 	175.480 	174.376 	175.071 	175.568 	175.912 	177.877 	182.816 	189.834 	186.864 	185.306 	172.607 	154.339 	148.018 	141.063 	139.687 	136.946 	127.874 	118.011 	112.018 	101.603 
D10_NAC,C083,HU	0 	111.558 	111.243 	109.353 	106.790 	101.239 	100.000 	99.467 	97.545 	97.673 	99.031 	102.801 	102.183 	101.503 	99.548 	94.427 	88.456 	82.910 	65.777 	54.805 	46.246 	35.635 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,IS	141.417 	136.071 	119.780 	115.073 	113.818 	105.481 	100.000 	93.509 	82.551 	86.231 	82.112 	75.393 	70.800 	68.883 	66.181 	62.686 	58.706 	60.018 	63.005 	66.124 	68.177 b	69.495 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,IT	0 	92.296 	91.975 	97.024 	102.445 	101.138 	100.000 	100.699 	99.211 	100.557 	108.172 	108.806 	109.140 	109.666 	110.740 	111.718 	115.921 	120.461 	125.699 	122.170 	120.572 	119.275 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,LT	0 	79.497 	79.064 	84.442 	88.622 	90.306 	100.000 	110.523 	127.623 	145.057 	152.087 	153.543 	158.223 	155.769 	157.399 	147.949 	132.991 	119.579 	103.514 	89.091 	79.580 	59.721 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,LU	0 	85.740 	89.982 	91.304 	92.790 	96.928 	100.000 	105.644 	116.248 	124.282 	125.826 	127.992 	132.885 	134.463 	146.061 	158.082 	169.092 	183.164 	204.081 	201.563 	192.558 	191.575 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,LV	0 	90.608 	88.933 	90.288 	95.745 	98.200 	100.000 	104.712 	105.769 	110.176 	116.466 	126.348 	130.661 	131.449 	136.217 	143.840 	148.441 	135.686 	118.400 	100.855 	72.556 	51.203 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,MT	56.653 	60.576 	69.366 	76.102 	83.973 	90.061 	100.000 	106.749 	108.186 	105.005 	105.044 	104.735 	94.519 	85.553 	86.532 	86.532 	85.213 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,NL	0 	93.444 	98.169 	102.053 	102.869 	102.422 	100.000 	98.107 	100.118 	104.534 	107.296 	110.478 	112.856 	113.075 	110.089 	106.810 	107.657 	114.410 	126.269 	130.888 	135.163 	118.918 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,NO	0 	0 	91.256 	91.898 	93.388 	98.928 	100.000 	101.689 	111.506 	116.720 	123.622 	127.299 	128.367 	131.439 	132.509 	127.325 	132.630 	137.713 	149.541 	156.552 	163.636 	168.474 	178.780 	194.548 	210.322 	222.293 	270.967 	294.584 	286.818 	285.427 	280.058 	280.163 	283.767 	274.769 	260.576 	217.877 	192.062 	179.828 	179.872 	165.785 	148.634 	148.646 
D10_NAC,C083,L	0 	94.423 	92.928 	94.227 	104.728 	103.805 	100.000 	102.112 	103.611 	101.479 	102.396 	101.542 	101.530 	96.111 	96.175 	95.386 	94.586 	88.053 	85.843 	88.008 	102.763 	85.396 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,T	0 	100.118 	96.520 	96.043 	95.899 	95.356 	100.000 	100.858 	104.691 	107.336 	109.142 	108.273 	105.595 	105.864 	105.007 	102.801 	104.184 	103.574 	103.445 	103.453 	98.608 	93.183 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,RO	0 	109.464 	111.999 	114.338 	109.596 	102.521 	100.000 	98.240 	98.226 	88.217 	92.116 	93.750 	97.581 	86.664 	76.687 	69.280 	51.118 	35.684 	19.686 	7.205 	2.362 	1.619 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,RS	0 	116.515 	111.599 	112.544 	103.941 	101.385 	100.000 	97.717 	92.159 	93.772 	86.538 	82.050 	77.260 	77.356 	77.356 	53.519 	23.639 	22.228 	17.296 	11.080 	10.073 	3.380 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,SE	0 	100.601 	104.192 	104.094 	102.647 	100.803 	100.000 	102.181 	106.131 	108.737 	112.263 	119.627 	124.564 	131.099 	131.880 	132.992 	134.580 	150.224 	147.379 	142.776 	144.355 	140.002 	140.199 	139.822 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,SI	0 	97.462 	96.210 	97.873 	98.963 	101.500 	100.000 	98.424 	102.739 	102.126 	101.821 	101.517 	101.924 	102.232 	101.118 	92.011 	84.028 	78.348 	74.542 	75.392 	70.266 	59.384 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,SK	0 	103.870 	103.233 	103.246 	102.856 	101.652 	100.000 	98.087 	97.700 	97.368 	97.030 	96.428 	97.263 	96.603 	94.904 	82.554 	68.209 	61.759 	54.840 	39.490 	38.961 	37.984 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D10_NAC,C083,UK	115.871 	112.733 	111.208 	110.041 	107.265 	103.635 	100.000 	95.395 	94.841 	97.773 	101.804 	101.991 	104.944 	105.999 	105.558 	104.707 	112.819 	118.223 	122.256 	124.551 	128.019 	131.229 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D_CH_RE_EUR,C083,AT	0 	1.4 	7.8 	2.2 	2.0 	-0.4 	2.5 	-0.6 	-2.3 	-3.3 	3.7 	-8.8 	-0.8 	-3.3 	-2.2 	-0.8 	-2.9 	-2.5 	-7.9 	0.4 	-0.2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D_CH_RE_EUR,C083,BE	0 	-1.5 	-3.1 	-4.3 	-1.7 	0.0 	-3.1 	-0.7 	-2.6 	-1.0 	-0.9 	1.4 	3.4 	0.7 	0.4 	-6.8 	-2.2 	-4.9 	-1.1 	1.8 	4.8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D_CH_RE_EUR,C083,BG	0 	0.5 	-0.8 	0.0 	-1.0 	-0.5 	-0.3 	-5.3 	-16.0 	-0.6 	0.6 	8.0 	4.9 	0.0 	3.2 	11.4 	2.6 	-1.3 	21.2 	18.2 	-42.1 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D_CH_RE_EUR,C083,CY	0 	0.9 	2.0 	1.2 	1.4 	0.2 	0.0 	0.0 	-0.2 	0.3 	-1.0 	-9.8 	-8.2 	-8.5 	-8.6 	3.6 	-9.6 	-4.5 	0.5 	2.5 	0.0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D_CH_RE_EUR,C083,CZ	0 	0.4 	-13.6 	-15.9 	-4.1 	2.9 	2.6 	-9.5 	9.2 	3.1 	12.9 	14.0 	13.7 	-4.4 	15.6 	10.6 	10.3 	7.1 	12.4 	12.6 	12.4 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D_CH_RE_EUR,C083,DE	0 	-1.1 	-1.0 	-1.4 	-1.7 	-2.7 	-2.2 	-2.4 	-3.2 	-0.4 	-3.6 	-1.3 	-0.7 	1.0 	2.1 	-6.0 	-12.4 	-11.4 	-1.6 	-6.2 	0.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D_CH_RE_EUR,C083,DK	0 	-4.8 	-8.3 	-3.2 	-3.9 	-1.6 	-3.4 	-2.0 	0.0 	-10.4 	-1.1 	-0.9 	-2.3 	-1.3 	-7.7 	-3.4 	-4.6 	-1.7 	-1.6 	-1.8 	-0.5 	2.7 	0.4 	2.6 	1.9 	1.8 	5.9 	6.5 	4.8 	-1.3 	0.8 	5.2 	5.8 	16.9 	9.9 	8.4 	-4.6 	-0.1 	5.1 	2.5 	10.3 	14.4 
D_CH_RE_EUR,C083,EE	0 	1.0 	-5.3 	-9.8 	-7.3 	-0.7 	3.8 	-0.2 	-1.1 	-1.0 	0.1 	-4.1 	-1.6 	5.3 	1.6 	-2.5 	5.9 	22.3 	11.4 	13.7 	15.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
D_CH_RE_EUR,C083,EL	0 	0.0 	0.1 	-4.7 	-1.7 	1.4 	3.5 	0.7 	-2.5 	2.6 	-0.5 	-0.5 	-0.2 	-3.6 	-4.1 	-1.7 	-14.0 	-1.3 	-3.0 	3.9 	9.2 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
